time,l_2_fluid_1,l_inf_fluid_1,l_2_fluid_2,l_inf_fluid_2
0.0,0.05874791471535163,0.15199165316056984,0.09360312098543787,0.29995103936842116
0.001527704711630107,0.059971392665049826,0.1546997212757515,0.09344118365426538,0.297316564177727
0.0054533468592928985,0.05999433946011571,0.15463370923968922,0.0934678108976566,0.2971700004369352
0.011790584936079356,0.05981047578570087,0.15400532941032496,0.09356831795244094,0.2966654819931259
0.025134481376343196,0.059180901645169884,0.1518774615872731,0.09389260295287963,0.2949720098803833
0.04826520255924649,0.05703522729149298,0.14431399271295886,0.09524663481098847,0.2891120037434878
0.07599120105731119,0.05316588930695297,0.1299783695206651,0.0977433042672767,0.27843242355997333
0.10497458787440812,0.04947801861872496,0.11606678696655226,0.09990791586681545,0.29235346460554934
0.13653224250228713,0.04647486791643915,0.11288889239523969,0.10152897439810206,0.29895313446141447
0.17085356057709966,0.04375391252190323,0.10728358049792286,0.10230451454571342,0.3165159201537575
0.20635405849532854,0.04129969844947672,0.09979405383770856,0.10185501147292067,0.32962758180294194
0.24248796437137438,0.0391220849073874,0.09151147595971287,0.10042531105763411,0.3332759108085209
0.27914469983293777,0.037228885599982775,0.08317707617405246,0.09890158800548735,0.31516920971893037
0.3160041991408842,0.03551866033512513,0.07523993787514871,0.09771705886678234,0.2969830780853199
0.35280540862693216,0.033941616002993016,0.06908098247132077,0.09665425100595437,0.2812021914613425
0.38979931608449375,0.03249404743992492,0.06664224944242814,0.09577422330257675,0.267885627615572
0.42695251234609577,0.031165982978446544,0.06412201386294036,0.09501027411848299,0.2565689476490274
0.4641922514335859,0.029895695847831985,0.06158174706126762,0.09442054149005047,0.24690000824999803
0.5011218415246202,0.028705754904245925,0.059132731781102565,0.0939424297612947,0.23870043013249898
0.5376704843565044,0.02759875069522465,0.05680138116165767,0.09349596832314189,0.2318348541114812
0.5738553177867187,0.026557183472827282,0.05478456887940353,0.09298009708577244,0.22738982088433002
0.6099127432254745,0.025556741961683428,0.05283328664854303,0.09257593954665412,0.22370037516670582
0.6460874517589541,0.024595351699270487,0.05194881396215578,0.09229839050582997,0.2205092539814848
0.6824058304044862,0.023664971792438393,0.05121839915018578,0.09207790591476389,0.21764919589364162
0.7188904224203064,0.022788924564284108,0.050248767072401446,0.09189085944986874,0.21502972176323676
0.755476647731082,0.021955941602388587,0.04911056877063946,0.0917155813520427,0.2126101159232584
0.7920854937740327,0.0211491067543338,0.047874346376791665,0.09154897114049043,0.21037315257749356
0.8286870482739568,0.020382658691418927,0.04659070022575884,0.09136046622830596,0.20831336826820834
0.8652642806520066,0.01965161162436001,0.04528966228638609,0.09121572329484307,0.2064191110818251
0.9018147680232701,0.01894440271913217,0.043989098634674484,0.09107341130210272,0.204666023599405
0.9383601394561573,0.018259115667996952,0.04269899787613407,0.09098055621196684,0.20302759244553215
0.97488563418786,0.017615407766083137,0.04142887801567974,0.09100138593285144,0.20146490204147105
1.011343833707483,0.017012539831255804,0.040188749675934554,0.09095063564804841,0.1999506954613175
1.047694905950294,0.01645172613470748,0.038984940495371045,0.09090094581902301,0.19847918261298403
1.0839981853434728,0.01598636515923313,0.038303781828340044,0.09081404921417768,0.19705295662682354
1.1202796886220812,0.015557934361534178,0.03781364824616529,0.09075260589011042,0.195662812585642
1.1565102927946072,0.015153533107761703,0.03732763369652914,0.09072293158778995,0.19429454368613963
1.1926811477826451,0.014794812253413702,0.03682551540277168,0.09076042892736624,0.19295011648039762
1.2287885783368617,0.014466463117964186,0.03630820315906447,0.09075109790774222,0.19163948684089793
1.264836364717393,0.01415573544707369,0.03577665729438406,0.0907094496713985,0.1903662244319685
1.3008302842097972,0.013860224799303147,0.03523286198347231,0.09069155228474503,0.18911643023235136
1.3367876458254175,0.013577075860645839,0.03467999995998494,0.09069236992581277,0.1878888278972496
1.3727119855660062,0.013304120003018003,0.0344221010144834,0.09074702269112363,0.18667635110344394
1.4085783260015705,0.01304028378363171,0.0342314158489867,0.0907834465772477,0.18547519421084546
1.4443888630472967,0.012784741076483997,0.0340324534617078,0.09080715759293753,0.184687779743126
1.4801558893531945,0.012539681802370256,0.0338254575916519,0.0908529955078579,0.18413759378187744
1.5159055335627507,0.012314835853006939,0.033610833979821786,0.0908174271718952,0.18359949624329985
1.5516412769509005,0.012113694233826768,0.03338924027541523,0.09078233004799799,0.18306868607056503
1.5873598329247338,0.011926529193382121,0.033161168891466586,0.09075461126634754,0.18254299301493804
1.623085580780404,0.011757260480736106,0.03292604788402409,0.09073335686671553,0.1820241058926585
1.6588100553029135,0.01160097841656659,0.032683693034037065,0.09071559131543147,0.1815115605798724
1.694526138216163,0.01145286002501569,0.0324368348820927,0.0906990011779363,0.18100581970960172
1.7302363324215841,0.011312101606120407,0.03218682795239092,0.0906837396553417,0.18051045164867463
