time,ekin_fluid_1,ekin_fluid_2
0.0,0.0,0.0
0.02426403816853601,0.0029811683853174908,0.0
0.028570782668235956,9.631367849997056e-5,0.0
0.03210900603564871,6.47232194478371e-5,0.0
0.040817134109759914,0.00038845089743828876,0.0
0.06068401262162401,0.0019084203117630775,0.0
0.09566699023182346,0.004645990775745832,0.0
0.14026175953394002,0.004261376146516362,0.0
0.19117868361725854,0.0026767074017214516,0.0
0.24935192214633053,0.0018904491824745177,0.0
0.31211919165107826,0.001446372818366487,0.0
0.3758137131681418,0.0013019408796273138,0.0
0.4389019224428507,0.0013080850991471333,0.0
0.5009699967781704,0.0013304713312562871,0.0
0.5621999427212718,0.0014495121239111086,0.0
0.6232340367421434,0.0016203771585520698,0.0
0.6843886061464736,0.0017552278566832049,0.0
0.7456669403615501,0.001789258987752473,0.0
0.8071409772824517,0.0018268725375697357,0.0
0.8688813942341465,0.0019026046955662177,0.0
0.9308938606334133,0.0019810043218569775,0.0
0.9932151519963456,0.002029839868696891,0.0
1.0558389090158098,0.0020573109768733766,0.0
1.1187026152495028,0.0021178887647689544,0.0
1.1817934512858854,0.0021690017203052268,0.0
1.2451229445972758,0.0022036242351163283,0.0
1.308700729874982,0.002229620374021263,0.0
1.3725206947788002,0.0022742731858559685,0.0
1.4365589255363655,0.0022960136223531165,0.0
1.5007576248210985,0.0023135437934570543,0.0
1.565079106697823,0.002322966924587924,0.0
1.6295256794808866,0.002326929017971309,0.0
1.6941137724455255,0.002330185932836502,0.0
1.7588400707160783,0.002341631633896976,0.0
1.8236847828720624,0.002355544415680123,0.0
1.8886262022574545,0.002358093662635347,0.0
1.9536615792861818,0.0023580262893507335,0.0
2.0187964645248075,0.0023561156469678306,0.0
2.0840358197373074,0.002350400297467473,0.0
2.1493807714349673,0.002340093761249715,0.0
2.2148303545446595,0.0023379705526154555,0.0
2.280381856031571,0.00234270588702923,0.0
2.3460319219611896,0.0023493147158426446,0.0
2.411778722805195,0.002349019977048858,0.0
2.477612927519031,0.002348988816815593,0.0
