time,ekin_fluid_1,ekin_fluid_2
0.0,0.0,0.0
5.421057480277774e-6,8.296504459974774e-9,0.0
5.963163228305551e-5,8.30690493566389e-7,0.0
0.0005016778502406082,5.000200406000667e-5,0.0
0.0006885649157531565,5.763030869914979e-6,0.0
0.0008139823170250643,2.0616836293547263e-6,0.0
0.0010622612866459003,6.896888103951626e-6,0.0
0.001316598285145778,5.322666923492276e-6,0.0
0.0015186070081648247,2.637831430029728e-6,0.0
0.0017483753164031816,2.8385124810270672e-6,0.0
0.002000293918413762,2.767512384844954e-6,0.0
0.0022362281322684807,2.0173830227429326e-6,0.0
0.0024741575395674955,1.7657082531502768e-6,0.0
0.0027193706852348017,1.6226254692442626e-6,0.0
0.002961320112322374,1.3837926170584182e-6,0.0
0.0032024597335942834,1.2229572357433233e-6,0.0
0.0034453611085044993,1.112128553735905e-6,0.0
0.0036875022362126576,9.9819807634817e-7,0.0
0.003928407561792973,9.004826374438386e-7,0.0
0.004169152414058612,8.250031497907363e-7,0.0
0.00440930897894916,7.571550545289641e-7,0.0
0.004648678503823353,6.973851837456848e-7,0.0
0.004886301575014896,6.404392407596049e-7,0.0
0.005123709548892705,5.980330982066872e-7,0.0
0.005360449544688997,5.579294249315164e-7,0.0
0.005594985007847262,5.158955662260343e-7,0.0
0.005828327705577375,4.828224975661889e-7,0.0
0.006060966381291484,4.5468832598990603e-7,0.0
0.006292462193946522,4.27578575149526e-7,0.0
0.006522964942959195,4.035804778521416e-7,0.0
0.0067529599241377344,3.832403493313601e-7,0.0
0.0069824901131416385,3.6465270898396175e-7,0.0
0.0072115272601888936,3.474476240708157e-7,0.0
0.007439829997008732,3.3090936710919273e-7,0.0
0.007667337153514365,3.154929398127935e-7,0.0
0.007894142476265747,3.0144041755234326e-7,0.0
0.00811997849514691,2.877345224394402e-7,0.0
0.008344885697136721,2.751141748116333e-7,0.0
0.008570009511040167,2.658626694416783e-7,0.0
0.008795471030447715,2.5727644642630883e-7,0.0
0.009020727851671113,2.4802060773131925e-7,0.0
0.00924582220366465,2.3944223815348226e-7,0.0
0.009470850162786365,2.3153193063067069e-7,0.0
0.009695707734914318,2.2384668055197038e-7,0.0
0.009920368816454618,2.165338275477391e-7,0.0
0.010144933582826175,2.0978248344849632e-7,0.0
0.010369294008991056,2.031808629773277e-7,0.0
0.010593432495880847,1.9689587574195334e-7,0.0
0.010817360580435302,1.9094969090415866e-7,0.0
0.011041006777106928,1.8517330865661302e-7,0.0
0.011264331056157486,1.7961482195538926e-7,0.0
0.011487340119806086,1.7434206765218474e-7,0.0
0.0117099860114222,1.6925321631436628e-7,0.0
0.011932187784923495,1.6429665120532125e-7,0.0
0.012153983955503975,1.596292644649134e-7,0.0
0.01237553413124253,1.5537408248960098e-7,0.0
0.012596927691668293,1.5141153269288365e-7,0.0
0.01281811047968171,1.475486497415928e-7,0.0
0.013039093335903246,1.438490547198586e-7,0.0
0.013259970190133438,1.4041056344741855e-7,0.0
0.013480726011170483,1.3708886408248526e-7,0.0
0.013701400538741063,1.3394971122136387e-7,0.0
0.013922220836930583,1.311871314512991e-7,0.0
0.014143095876411228,1.284189915882495e-7,0.0
0.014363932382666034,1.256624726754507e-7,0.0
0.014584719072556629,1.2300049400541918e-7,0.0
0.01480535830516893,1.203363196265528e-7,0.0
0.01502604323265946,1.1796338445761901e-7,0.0
0.015246665844452391,1.1555692422036164e-7,0.0
0.015467145412674502,1.1315993235928502e-7,0.0
0.01568757859465737,1.109444979183712e-7,0.0
0.015907978810567033,1.0881389477335311e-7,0.0
0.016128261552079772,1.0667438895379884e-7,0.0
0.01634841224142086,1.0459829146770178e-7,0.0
0.01656843612230132,1.025874993863049e-7,0.0
0.0167883176145115,1.0062803843140558e-7,0.0
0.017007997872642015,9.868405225060195e-8,0.0
0.017227489017390563,9.681641864102112e-8,0.0
0.017446729651891597,9.495766976912646e-8,0.0
0.01766573924393248,9.317610955920435e-8,0.0
0.017884619380423197,9.152993898655836e-8,0.0
0.018103323321414642,8.989156988486694e-8,0.0
0.01832176617087185,8.82364906015235e-8,0.0
0.018539961616407766,8.664304519129724e-8,0.0
0.018757942470969523,8.511945722895471e-8,0.0
0.018975691064872437,8.362403374082234e-8,0.0
0.019193176677929514,8.214647807024706e-8,0.0
0.019410403933079967,8.071122150298204e-8,0.0
0.01962738486664344,7.932303275268167e-8,0.0
0.01984408844717186,7.79496094550595e-8,0.0
0.02006049104327791,7.659670598898315e-8,0.0
0.02027625451267737,7.505469855156485e-8,0.0
0.020490991235757806,7.331416145437942e-8,0.0
0.020706434713136282,7.275564714606968e-8,0.0
0.020921394343380882,7.139519396922146e-8,0.0
0.021136471620329167,7.047015824770878e-8,0.0
0.021351494029802073,6.944063420571875e-8,0.0
0.021566168028205726,6.825622219337256e-8,0.0
0.02178045597742972,6.708538339995348e-8,0.0
0.021994942441105222,6.62891001355151e-8,0.0
0.022209191031946976,6.523754646257668e-8,0.0
0.02242311481803127,6.416794878991425e-8,0.0
0.022636936206601472,6.325277435173364e-8,0.0
0.022850657606712173,6.23539730530163e-8,0.0
0.023064167761889038,6.141204699537196e-8,0.0
0.023277526956985713,6.05258966504484e-8,0.0
0.023490777844905865,5.96782016023963e-8,0.0
0.023703903053183647,5.883817696297507e-8,0.0
0.023916888769295635,5.800901985832252e-8,0.0
0.024129770454544695,5.7216213815175204e-8,0.0
0.02434258787771876,5.645948565346182e-8,0.0
0.02455531070260341,5.57009282240197e-8,0.0
0.02476796190604641,5.4969146611124e-8,0.0
0.02498053674670897,5.424960516497218e-8,0.0
0.025193015206073047,5.353506269700126e-8,0.0
0.025405412274451717,5.2842696462319756e-8,0.0
0.025617700525382633,5.2151158168721187e-8,0.0
0.025829871247301375,5.14701417221979e-8,0.0
0.02604191200760797,5.079751040145621e-8,0.0
0.0262538337294438,5.014383304560295e-8,0.0
0.026465606933490943,4.948988846834878e-8,0.0
0.026677172627729676,4.882351851437545e-8,0.0
0.026888724460199284,4.825676060722972e-8,0.0
0.02710015019031015,4.764836552081909e-8,0.0
0.02731141090835345,4.7036432619458095e-8,0.0
0.027522307064542714,4.635197574623835e-8,0.0
0.02773345152538051,4.5941289224881494e-8,0.0
0.0279444746187816,4.5374277233040355e-8,0.0
0.028155258317828058,4.4773820819342405e-8,0.0
0.028365970090347258,4.4256159656488787e-8,0.0
0.028576612057995613,4.374747327326726e-8,0.0
0.028787078959966624,4.3205628495016646e-8,0.0
0.028997446964637623,4.270562664352096e-8,0.0
0.029207714937295275,4.221420711372439e-8,0.0
0.029417843137926628,4.1717055597603036e-8,0.0
0.029627869226447754,4.124459285895392e-8,0.0
0.029837768148041673,4.077158593222287e-8,0.0
0.030047535617774734,4.0305054388446166e-8,0.0
0.030257161312183905,3.9842715027889255e-8,0.0
0.030466672613974323,3.940034911074254e-8,0.0
0.030676063479211094,3.896473121145166e-8,0.0
0.03088530881393385,3.852924687230344e-8,0.0
0.031094399650822727,3.810004279029722e-8,0.0
0.03130340763844488,3.770495867129804e-8,0.0
0.03151222497864819,3.727982966764254e-8,0.0
0.03172099044930393,3.6912166594592664e-8,0.0
0.03192968166735469,3.6542706382512195e-8,0.0
0.03213824939079155,3.616401144793182e-8,0.0
0.0323467118799333,3.5799601755335124e-8,0.0
0.03255506823281788,3.5442199777008424e-8,0.0
0.032763299540148796,3.508588676333883e-8,0.0
0.032971364039545766,3.472358460207325e-8,0.0
0.03317933514390525,3.439275621537163e-8,0.0
0.0333872240062028,3.407131215023112e-8,0.0
0.033595026510468765,3.3754183976040685e-8,0.0
0.033802739007038334,3.3441821745542513e-8,0.0
0.03401035886991386,3.313471895477613e-8,0.0
0.034217896712903526,3.2836800352447975e-8,0.0
0.03442534548628552,3.2542270047176064e-8,0.0
0.0346327158309598,3.22565005632318e-8,0.0
0.034840006064943786,3.197536986626757e-8,0.0
