time,ekin_fluid_1
0.0,0.0
1.5234994133373187e-5,6.097993548555061e-8
0.00016758493546710504,6.097154582476149e-6
0.001667596436298198,0.0005743677813738449
0.0026749772709963827,0.00020869962195731504
0.003285391795562834,6.308761501686521e-5
0.00432859822517934,0.00017144238072868957
0.0055595263837925745,0.00021685884184643453
0.006601049776717918,0.0001456428084779888
0.0076541381369395305,0.0001453201975005632
0.008760192895352488,0.00015692940653520433
0.009741237086451504,0.00012316695141059242
0.010768081110961288,0.00013552797795584598
0.011796529838823365,0.0001357180060586834
0.012755506729799193,0.00011954920113423377
0.013704580720219371,0.00011897046910757839
0.014657230116492852,0.00012111035182022056
0.015580391859476645,0.00011518128057669681
0.01648953640005182,0.00011333802651908676
0.01737858561850472,0.00010982494603148412
0.01825786661093944,0.0001087728788141943
0.019129336039634494,0.00010805128338947222
0.019988402068405086,0.00010619514998887585
0.02082992263274904,0.00010311567400865671
0.021664076494412685,0.00010241385125606356
0.022498052886151226,0.00010325062764503014
0.02332830213538558,0.0001031291948633023
0.024154910851901665,0.00010301821933342501
0.024977926058783618,0.00010287923457172415
0.025796554654134343,0.00010251196630560852
0.026614767439208584,0.0001030710141662003
0.027430706743389443,0.00010312235158392615
0.028245243013636664,0.0001033844894625742
0.02905655313758472,0.00010317482101272163
0.029867264869774274,0.00010359733089541243
0.030675711354593724,0.00010355922715536754
0.03148054520816803,0.00010318591452269214
0.03228237837440606,0.00010295419934458316
0.03308129789066051,0.0001027120864066464
0.03387665617163395,0.00010228413625246101
0.03466804303033263,0.00010173631658575146
0.03545535775641414,0.00010114331096331225
0.036238675425025464,0.00010054690600587354
0.037017897773397375,9.990432920146441e-5
0.03779279810449952,9.918895734990358e-5
0.038564289577523926,9.868277099338447e-5
0.03933237551902509,9.815594480217818e-5
0.040097141133283914,9.765098587459142e-5
0.04085913611305264,9.726948049545044e-5
0.04161755642440597,9.667118068337776e-5
0.04237294968330646,9.619996856564631e-5
0.04312566487783296,9.579645128073255e-5
0.04387593223605828,9.543464947986439e-5
0.04462476251980209,9.530862336248128e-5
0.045372135072306204,9.515970389358601e-5
0.04611767666257586,9.491099342591608e-5
0.04686109883230024,9.458699438868158e-5
0.04760228099762143,9.423777546672e-5
0.04834132345292414,9.390772126312005e-5
0.04907787377085912,9.348925872883163e-5
0.04981277492544959,9.327166798234588e-5
0.05054648706441037,9.315176526814523e-5
0.051278648466942786,9.293208425253008e-5
0.05200924363642056,9.270479447426673e-5
0.05273861777448245,9.255577205657308e-5
0.05346657008252119,9.236310310307534e-5
0.054192880389883666,9.211217138032333e-5
0.05491774178184848,9.190250451372565e-5
0.05564122502508414,9.170079522416994e-5
0.056363150135464855,9.14467628884149e-5
0.05708309768336592,9.108383402230888e-5
0.057801097411463886,9.072398536945687e-5
0.05851791264945551,9.05431453282665e-5
0.05923396275854663,9.045187941327769e-5
0.05994937376276527,9.038189987985249e-5
0.060663884544836955,9.024112873174491e-5
0.06137754705119181,9.010927992871339e-5
0.06209040374640934,8.998162209783496e-5
0.06280272474292296,8.992203150193267e-5
0.06351435147377787,8.981636523104882e-5
0.06422528234790902,8.9705981119671e-5
0.06493551849839312,8.959047600639004e-5
0.06564511775397014,8.9483979821867e-5
0.06635403465467862,8.936116174157043e-5
0.06706224470631104,8.924598401922312e-5
0.06777004378710948,8.921776373881142e-5
0.06847728258587346,8.914420051456639e-5
0.06918355799389896,8.896678055080844e-5
0.06988902152815996,8.882279008771205e-5
0.07059399816852736,8.875033290787027e-5
0.07129873026188607,8.872828793413705e-5
0.0720030443632097,8.865620719505465e-5
0.07270711203062227,8.862645510918749e-5
0.07341127218574493,8.867771265696063e-5
0.0741156176050327,8.875209764039182e-5
0.07482027325938938,8.885031369049015e-5
0.07552518066537771,8.892741369388818e-5
0.07623048374913621,8.903443934944862e-5
0.07693595405753775,8.90788943152975e-5
0.07764139365778135,8.907128436618799e-5
0.07834676383233422,8.905750456218394e-5
0.0790522644849961,8.909265644774904e-5
0.07975772792493975,8.909074956362368e-5
0.08046307696491845,8.90667746863093e-5
0.08116811666364793,8.899799837244189e-5
0.08187269147453742,8.888879749350008e-5
0.08257661225139815,8.873561762180066e-5
0.08327989695626789,8.858168611971852e-5
0.0839826202055315,8.843964946441593e-5
0.08468482542575183,8.830329829625757e-5
0.08538642638009408,8.814879456642924e-5
0.08608714997466785,8.792623824415937e-5
0.08678694440253129,8.77054022892051e-5
0.08748597136390275,8.752424730080848e-5
0.0881844463986703,8.741218591010382e-5
0.08888234447188871,8.72939479311544e-5
0.089579454068215,8.712065687356899e-5
