time,ekin_fluid_1
0.0,0.0
1.1669231452182684e-5,6.093796520203704e-8
0.00012836154597400953,6.091830299657298e-6
0.0010258487373843996,0.0003475429887330084
0.0016709522162946695,0.00014260731548430255
0.0020852218135946447,4.833867765101792e-5
0.0027564792071571743,0.0001181760513316041
0.0035107170054583096,0.00013660141252430722
0.0041277200455457986,8.783707366593326e-5
0.004791828509607279,0.0001006390944463864
0.005443784137583391,9.568782570305585e-5
0.006077700779741551,9.062152571819238e-5
0.006708721729674443,9.029518946128726e-5
0.00733215106133432,8.881401195024401e-5
0.007935554913303425,8.428217326141275e-5
0.008533021125664522,8.375732144988317e-5
0.009117985852881672,8.13689968646677e-5
0.009687779361676044,7.840999936365318e-5
0.010245129271325775,7.617917265058963e-5
0.010789520360178497,7.376821423984077e-5
0.01131782634739014,7.052538034835655e-5
0.011834464878082767,6.840044943661018e-5
0.012339387677936589,6.617297401656349e-5
0.01283355912664669,6.413350508890087e-5
0.013320753882743157,6.29695388891805e-5
0.013808955098634241,6.371852437307482e-5
0.014291984719951259,6.281910893091715e-5
0.014773524710389714,6.2880258674068e-5
0.015256121968923017,6.352941083200335e-5
0.015742038665957647,6.472710993627085e-5
0.016232249989845755,6.616704232785137e-5
0.01672621573434152,6.747789270525518e-5
0.0172224667737235,6.842293930686354e-5
0.017719121060065852,6.888965452840512e-5
0.01821497739790783,6.904510855434146e-5
0.018710624105823113,6.935423044437169e-5
0.019205222247494446,6.941401842128499e-5
0.019697664770755442,6.916621262523224e-5
0.02018782045268502,6.8876397073359e-5
0.020675902017913497,6.862788103873874e-5
0.021161548578701898,6.826035989401188e-5
0.021644564043745016,6.782631455365557e-5
0.022124569091019994,6.727936090256845e-5
0.022601915901458575,6.681952337467007e-5
0.023075975748774576,6.617521092107918e-5
0.023546904314217226,6.556508361596338e-5
0.02401470737940372,6.494537466698458e-5
0.024479670355892994,6.438995962431e-5
0.02494197498091694,6.387256332017904e-5
0.0254023347782885,6.35334440057096e-5
0.025861555887972745,6.33927625597022e-5
0.026319760094504426,6.326930724761219e-5
0.026776884139527883,6.312153639326151e-5
0.027233136839781753,6.302837766836607e-5
0.02768887473478583,6.302505560569255e-5
0.028143939255373986,6.297042220420258e-5
0.02859828179829876,6.289887668341952e-5
0.029052153765087924,6.288957799914255e-5
0.02950554159681242,6.28697241624212e-5
0.029958251474946667,6.279565967150972e-5
0.030410211796628346,6.270155120227507e-5
0.03086108325327536,6.251556144750392e-5
0.031310703168362396,6.228554550585524e-5
0.03175949148574351,6.217004893117668e-5
0.03220751332612343,6.206317258879175e-5
0.03265469900903751,6.193166361391144e-5
0.03310106732801901,6.180315831565929e-5
0.03354665301693369,6.167843045051994e-5
0.03399151907065939,6.15647795500148e-5
0.03443568908930748,6.145156127652898e-5
0.03487901110034209,6.129235029474106e-5
0.03532140615133564,6.110837080787952e-5
0.035762831608176435,6.090870884818613e-5
0.036203333643714454,6.071686545194209e-5
0.03664306506853269,6.056101963525701e-5
0.03708197044666546,6.038919671915965e-5
0.03752002855225953,6.020959621131021e-5
0.03795735473169145,6.005615045178923e-5
