time,l_2_fluid_1,l_inf_fluid_1,l_2_fluid_2,l_inf_fluid_2
0.0,0.05874791471535163,0.15199165316056984,0.09360312098543787,0.29995103936842116
0.0030035794444145582,0.059971392665049826,0.1546997212757515,0.09344118365426538,0.297316564177727
0.010721691342508737,0.059867151593805026,0.1542062303890701,0.09353751993909129,0.296823931413724
0.017745542662593525,0.059466195299462905,0.15284482300425406,0.0937446827535998,0.2957262202813401
0.032338412669582595,0.058734073996157925,0.15030853155465262,0.09414734358780921,0.2936857797532014
0.059110802327369406,0.05608906085744108,0.14091707477945614,0.09587935927063267,0.2864903760455526
0.09055543241722307,0.0513655726359876,0.122900138965917,0.09896543569595648,0.2746488509821381
0.12298942244569153,0.047435405624194606,0.11457281618366322,0.10103558148249478,0.29619300939939586
0.15926029745108847,0.044287641814525616,0.10904893460993004,0.1022622665058991,0.31440889836517893
0.1984489821897545,0.041354661549706524,0.10035538984165837,0.1018612208147543,0.3309328538482347
0.23883866796421685,0.038712338359923014,0.08994238088496831,0.09990365824646896,0.33063623681440624
0.28005263910405376,0.036466451170712455,0.0794133255312367,0.09783050905539081,0.307181366708109
0.32181577216943824,0.03441080117837138,0.07029634747128677,0.09621963716435535,0.28405111690102836
0.3634165133771055,0.03255194700233838,0.06730124109283708,0.0948401458085545,0.2650202427022924
0.40490957402988664,0.030902774154148903,0.06416355746226854,0.09379721021015044,0.25018964119565634
0.44624728877685593,0.02934919712272849,0.06098151455184775,0.09304137732814526,0.23853804614578888
0.4871276456896275,0.027917690601198725,0.057967340286777747,0.09248463276909048,0.2292465370611363
0.5276246454151762,0.02657127074676237,0.05526367054303205,0.09195807916836207,0.22311213070256286
0.5679028219068543,0.025286516714163567,0.052774434281750215,0.0913881126508024,0.21864124491348802
0.6080629867817476,0.024067909068014544,0.05187964202762618,0.0910251128388946,0.2149265235885225
0.6483383183545214,0.022914041899262227,0.050608669716595944,0.09075085752651198,0.2117181492486807
0.688759829690075,0.021849101184296043,0.04905855894402067,0.09055254022247039,0.20884244968626908
0.7292381768837453,0.02083029328255815,0.047391793848571506,0.0903771129228822,0.20620173577319922
0.7697487334078277,0.019876016461461192,0.04570100124479137,0.09019022937294975,0.20377281620553722
0.8102685179775981,0.018970307178384303,0.044025663613078025,0.0899772585096616,0.20154486080178313
0.8507676679337883,0.018103668268881132,0.04238227569959108,0.08983118935226998,0.1994955030349822
0.8912583285566336,0.017294349786037277,0.04077524465382121,0.08970155344536741,0.19759733774647792
0.9317379146456136,0.016553464498684077,0.03921050870100773,0.08971349343950147,0.19581149024376254
0.9721878764161203,0.015883458680392287,0.037978732991359676,0.08967211475561393,0.19408616301118065
1.012589271495666,0.015339738625682185,0.03730486406066258,0.08960749798126734,0.1923938238035966
1.0530033907597218,0.014833288572517239,0.03667326613079647,0.08952401537221545,0.19073021700700288
1.0934150071961783,0.014392195450031437,0.03601159846738078,0.08947364402376376,0.1890882475050074
1.1337756024594632,0.013994896874254412,0.03533520255193956,0.08949827103358016,0.18746523144075133
1.1740834860756115,0.0136252753922973,0.03480708410910438,0.08947392072563536,0.18588234137117243
1.2143520645884196,0.0132777400139375,0.034588714279226274,0.08942071882559958,0.18435496842634502
1.2546091762033669,0.012947419656459368,0.03435295719747988,0.08940177762088529,0.18286066425301262
1.2948461122393047,0.012631368132118872,0.03410275721688194,0.08941636574162432,0.18139380017899687
1.3350521003047116,0.012332132457402186,0.033840921795039725,0.08947026415090246,0.17994551635921785
1.3752337898205023,0.012053376117144113,0.033568619077463335,0.08949750736789973,0.17895903842453265
1.4154013499616367,0.0118176225813351,0.033286464541505856,0.08955081619371501,0.17828714635188037
1.4555826577000375,0.011609464076245737,0.0329946169055888,0.0895127878719919,0.17762699259181813
1.4957733196318166,0.011424222673129907,0.03269354874476127,0.08946933021318683,0.17697431546085718
